,0
0,0.2029270328772057
1,0.13816425758119688
2,0.6350386921676675
3,0.5086510993715999
4,0.2687413080435689
5,0.363503766670185
6,0.2844623638320046
7,0.41971998561975876
8,0.4412073303896509
9,0.17771029898623614
10,0.08195459112562567
11,0.040777854349648604
12,0.28699583689063723
13,0.3201091936799592
14,0.548044519702378
15,0.4335115936871743
16,0.49213106923365546
17,0.2486718373239984
18,0.41396431185932114
19,0.3370365961688309
20,0.11673924230065824
21,0.15828344316946033
22,0.2651581306865765
23,0.10416158251111576
24,0.3791833567981425
25,0.29842830259100966
26,0.28963840726617074
27,0.40259500700055106
28,0.7037881074954871
29,0.39443133217218895
30,0.2469024447556607
31,0.21091933719223335
32,0.6871322395194741
33,0.02199175509330381
34,0.33084280062088256
35,0.09200785015753524
36,0.3790668823624209
37,0.40805140937522444
38,0.10059484627797446
39,0.538623792562666
40,0.2667799780188108
41,0.23104347361377184
42,0.014648917789273366
43,0.15961966645274922
44,0.4228681725807727
45,0.09103503993512613
46,0.38115299493469346
47,0.4304610976034927
48,0.6387406716993771
49,0.10686053767808266
50,0.5623942582857474
51,0.383168405216731
52,0.3467529736015105
53,0.631541030394176
54,0.13504595291861435
55,0.09034175984741441
56,0.12443809445886103
57,0.07782021945570428
58,0.3502591677246786
59,0.2924124192655928
60,0.3793145362911887
61,0.27595558808361265
62,0.4287423184156235
63,0.24756928049128027
64,0.09679071678239996
65,0.6835817555627307
66,0.049187381381513656
67,0.3208534186032487
68,0.02066558597684319
69,0.22410964320817797
70,0.007368412678140285
71,0.38616413547689343
72,0.18497395457928156
73,0.22964753802549862
74,0.23145071470473552
75,0.01575567044540921
76,0.13712941096150782
77,0.1575133792029849
78,0.3189106444050189
79,0.04123388202974848
80,0.5370995119868543
81,0.470455744523273
82,0.8480215086657387
83,0.2739531194663062
84,0.15265194464203943
85,0.21447997006881458
86,0.1508594075583996
87,0.013702789650999705
88,0.1188347985996743
89,0.5293389600830529
90,0.16535610538281048
91,0.7770179698474641
92,0.1536549546986599
93,0.17477146935122917
94,0.17596777935778754
95,0.2443603192184433
96,0.4051323035585431
97,0.06337582636509559
98,0.013852399817525299
99,0.3644873902143554
100,0.1882985864072561
101,0.01891161465567033
102,0.34398632384580063
103,0.03933612538910866
104,0.2065217429524661
105,0.05102436846883949
106,0.07415570702752311
107,0.061654548565898054
108,0.16852114390509115
109,0.013240381277270369
110,0.36532262298333384
111,0.22353133042333842
112,0.22156568270263594
113,0.07937146422255004
114,0.43862990325373674
115,0.12434178619530409
116,0.18707550116854124
117,0.11307328766398009
118,0.1735029818867868
119,0.3138153766296691
120,0.9187751306921275
121,0.3322866576417661
122,0.49537393728714063
123,0.3641977837945416
124,0.2895512605681224
125,0.2864564014629899
126,0.7069208682976618
127,0.22177010354451465
128,0.6836365344574066
129,0.04512608821926742
